Confirmed,Genus,species,Sample.Type.Taken,Age_class,Sex,Date and Time,day.found,month.found,year.found,Latitude,Longitude,Northing,Easting,Confirmed Habitat,Aquatic or Terrestrial,Burrow.ID,Diameter,Scoped,Burrow_Status,Grid.ID,Wetland.ID,Notes,Citation,Site,County,State,Data_conta,Data_org,Region,Data.Source,Duplicate,Notes on duplicate
Confirmed,Rana,capito,,unkown,,,3,,2021,30.95083402,-81.63140964,3445431.083,-7664038.876,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,4,,2021,30.93292851,-81.61706821,3443437.85,-7662692.417,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Juvenile,,,4,,2021,30.94525876,-81.63384256,3444810.448,-7664267.292,Tortoise burrow,,,,,,,,Too small for transmitter.,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,4,,2021,30.93292851,-81.61706821,3443437.85,-7662692.417,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,6,,2021,30.959575,-81.627289,3446404.124,-7663652.006,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Marylou Horan,GA_DNR,,,,
Confirmed,Rana,capito,,Juvenile,,,6,,2021,30.95435691,-81.62857312,3445823.249,-7663772.566,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,6,,2021,30.935916,-81.616562,3443770.416,-7662644.891,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Marylou Horan,GA_DNR,,,,
Confirmed,Rana,capito,,Adult,,,10,,2021,30.9510702,-81.63276658,3445457.374,-7664166.273,Tortoise burrow,,,,,,,,Scoped Burrow - Gopher Frog present! Tortoise present,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,10,,2021,30.95106915,-81.63277038,3445457.257,-7664166.63,Tortoise burrow,,,,,,,,Trap with frog seen in burrow,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,juvenile,,,10,,2021,30.95081542,-81.63068049,3445429.012,-7663970.419,Tortoise burrow,,,,,,,,Scoped Small Juvenile Burrow That Has Frog Apron But Appears Collapsed - No Frog No Tortoise,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,11,,2021,30.94759089,-81.63320283,3445070.059,-7664207.231,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,11,,2021,30.94759089,-81.63320283,3445070.059,-7664207.231,Tortoise burrow,,,,,,,,Scoped Burrow - big Gopher Frog and juvenile Tortoise Present,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,12,,2021,30.9475679,-81.63318967,3445067.5,-7664205.995,Tortoise burrow,,,,,,,,Gopher frog and tortoise present,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,12,,2021,30.94630987,-81.63364654,3444927.457,-7664248.889,Tortoise burrow,,,,,,,,7 (150.770) Barb,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Juvenile,,,12,,2021,30.94520437,-81.63483627,3444804.393,-7664360.588,Tortoise burrow,,,,,,,,"Too small for transmitter, released.",,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Juvenile,,,14,,2021,30.93648398,-81.61772392,3443833.644,-7662753.979,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Juvenile,,,14,,2021,30.93677152,-81.61831848,3443865.652,-7662809.8,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,16,,2021,30.94610684,-81.63414055,3444904.855,-7664295.27,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Juvenile,,,16,,2021,30.94616095,-81.63348242,3444910.879,-7664233.48,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,16,,2021,30.94610684,-81.63414055,3444904.855,-7664295.27,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Juvenile,,,17,,2021,30.9477322,-81.63280065,3445085.79,-7664169.472,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Juvenile,,,17,,2021,30.94659145,-81.63348906,3444958.802,-7664234.104,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,17,,2021,30.936775,-81.618314,3443866.04,-7662809.38,Tortoise burrow,,,,,,,,8 (150.990) Bread,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Juvenile,,,23,,2021,30.94490554,-81.63423051,3444771.127,-7664303.715,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,25,,2021,30.94615226,-81.63348164,3444909.912,-7664233.407,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,25,,2021,30.936775,-81.618314,3443866.04,-7662809.38,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,25,,2021,30.9368734,-81.61832551,3443876.994,-7662810.46,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,25,,2021,30.94659145,-81.63348906,3444958.802,-7664234.104,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,25,,2021,30.93648138,-81.61771809,3443833.354,-7662753.432,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,25,,2021,30.94630987,-81.63364654,3444927.457,-7664248.889,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,26,,2021,30.94610684,-81.63414055,3444904.855,-7664295.27,Tortoise burrow,,,,,,,,Barb 150.770 03/26/2021,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,26,,2021,30.93648138,-81.61771809,3443833.354,-7662753.432,Tortoise burrow,,,,,,,,Bess 150.830 03/26/2021,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Juvenile,,,26,,2021,30.95424201,-81.62836985,3445810.458,-7663753.482,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,26,,2021,30.93689536,-81.61834808,3443879.438,-7662812.579,Tortoise burrow,,,,,,,,Bread 150.99 03/26/2021,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,unkown,,,26,,2021,30.95455313,-81.63112936,3445845.092,-7664012.561,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Juvenile,,,26,,2021,30.9543538,-81.62857769,3445822.903,-7663772.995,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,26,,2021,30.93648138,-81.61771809,3443833.354,-7662753.432,Tortoise burrow,,,,,,,,3 (150.830) Bess,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,30,,2021,30.93689208,-81.61835665,3443879.073,-7662813.384,Tortoise burrow,,,,,,,,Bread 4/30/2021 - Not Visible,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,30,,2021,30.94610937,-81.63414375,3444905.137,-7664295.57,Tortoise burrow,,,,,,,,Barb 4/30/2021 - Not Visible,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,30,,2021,30.93648032,-81.61771604,3443833.236,-7662753.24,Tortoise burrow,,,,,,,,Bess 4/30/2021 Visible In Burrow,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
Confirmed,Rana,capito,,adult,male,,,,2021,31.522992,-83.356415,3509123.418,-7825992.567,ARD/egg mass,,,,,,,,"recorded calling on ARD, egg masses observed and collected for captive rearing",,wetland,Irwin,Georgia,Maerz Lab,GA_UGA,,,,
Confirmed,Rana,capito,,eggs,,,,,2021,31.522992,-83.356415,3509123.418,-7825992.567,ARD/egg mass,,,,,,,,"recorded calling on ARD, egg masses observed and collected for captive rearing, this goes with the above entry, made two entries for analyzing purposes (andie)",,wetland,Irwin,Georgia,Maerz Lab,GA_UGA,,,,
Confirmed,Rana,capito,,adult,male,,,,2021,31.514274,-83.34634,3508152.934,-7825046.667,ARD,,,,,,,,recorded calling on ARD,,wetland,Irwin,Georgia,Maerz Lab,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,,,2021,31.518595,-83.373741,,,Tortoise burrow,,,,,,,,observed in toroise burrow during scoping. Reported by Peyton Neibank but does not appear in current records from surveys.,,Alapaha River WMA,Irwin,Georgia,GDNR tortoise crew,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,Adult,,,,,2021,31.517767,-83.37616,,,Tortoise burrow,,,,,,,,observed in toroise burrow during scoping. Reported by Peyton Neibank but does not appear in current records from surveys.,,Alapaha River WMA,Irwin,Georgia,GDNR tortoise crew,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,04. Adult (estimated),,,1,,2022,30.94414831,-81.6185065,3444686.833,-7662827.453,,,,,,,,,150.971,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,04. Adult (estimated),,,1,,2022,30.94615236,-81.63348162,3444909.923,-7664233.405,,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,,,,5,,2022,31.9685,-82.68469,3558717.141,-7762927.057,burrow,,,,,,,,,,Alligator_Crk,Wheeler,Georgia,Matt Elliot,GA_DNR,,,,
Confirmed,Rana,capito,,03. Juvenile/ subadult (estimated),,,9,,2022,30.93317383,-81.61891768,3443465.159,-7662866.057,,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,03. Juvenile/ subadult (estimated),,,10,,2022,30.95417031,-81.62842215,3445802.477,-7663758.392,,,,,,,,,Living in tiny burrow nearly collapsed looks like juvenile.,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,04. Adult (estimated),,,11,,2022,30.95422785,-81.62848154,3445808.882,-7663763.968,,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,02. Adult,,,20,,2022,30.93591108,-81.6165515,3443769.869,-7662643.906,,,,,,,,,150.631,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,01. Juvenile,,,20,,2022,30.95412421,-81.62881376,3445797.345,-7663795.159,,,,,,,,,Juvenile frog. I predict a female from 2020. Too small for a transmitter.,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,04. Adult (estimated),,,20,,2022,30.95405065,-81.6289525,3445789.156,-7663808.185,,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,02. Adult,,,21,,2022,30.94406176,-81.61701061,3444677.198,-7662687.01,,,,,,,,,150.951,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,02. Adult,,,21,,2022,30.9414297,-81.58333172,3444384.199,-7659525.036,,,,,,,,,"Has worn sitting pad outside burrow, 150.9300",,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,02. Adult,,,23,,2022,30.94657045,-81.63357174,3444956.464,-7664241.866,,,,,,,,,150.89,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,03. Juvenile/ subadult (estimated),,,23,,2022,30.94764032,-81.63439118,3445075.562,-7664318.8,,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,02. Adult,,,23,,2022,30.94679221,-81.63344521,3444981.151,-7664229.987,,,,,,,,,"Has hiding side tunnel an arms length into its burrow on right, 150.5510",,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,03. Juvenile/ subadult (estimated),,,23,,2022,30.95410331,-81.6266867,3445795.018,-7663595.458,,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,,,,23,,2022,30.94679221,-81.63344521,3444981.151,-7664229.987,,,,,,,,,Medium to small frog,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,04. Adult (estimated),,,23,,2022,30.95583368,-81.62758649,3445987.642,-7663679.936,,,,,,,,,Seen hopping outside burrow just before sunset. Worth trapping.,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,02. Adult,,,23,,2022,30.95448541,-81.62771436,3445837.553,-7663691.941,,,,,,,,,A few feet down in burrow. Certainly too small for transmitter. 150.4500,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,04. Adult (estimated),,,26,,2022,30.93329067,-81.61932991,3443478.166,-7662904.759,,,,,,,,,150.731,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,02. Adult,,,27,,2022,30.93648266,-81.6177262,3443833.497,-7662754.193,,,,,,,,,Lena caught this frog in 2021 150.8300,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,02. Adult,,,27,,2022,30.936775,-81.618314,3443866.04,-7662809.38,,,,,,,,,"Lena's frog previously known as 150.990, 150.6900",,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,04. Adult (estimated),,,28,,2022,30.95003087,-81.6295851,3445341.676,-7663867.577,,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,02. Adult,,,28,,2022,30.95079732,-81.63067626,3445426.997,-7663970.022,,,,,,,,,150.59,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,03. Juvenile/ subadult (estimated),,,28,,2022,30.94510029,-81.63474686,3444792.807,-7664352.193,,,,,,,,,Could have been juvenile seen in area in previous two years,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,02. Adult,,,28,,2022,30.9461191,-81.63413973,3444906.22,-7664295.193,,,,,,,,,Lena caught this frog in 2021 150.7700,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,04. Adult (estimated),,,31,,2022,30.94929757,-81.63368738,3445260.046,-7664252.723,,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Robinson,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,,,4,11,2023,30.936782,-81.618319,,,Tortoise burrow,,,10,Y,,,,trapped at burrow,,Ceylon,Camden,Georgia,"Maerz Lab - Samples, Kerr",GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,2,,2023,31.53050503,-83.36339709,3509959.764,-7826648.087,,,,38,yes,Active,,,,,Alapaha River WMA,Irwin,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,,,,9,,2023,31.51944787,-83.36708554,3508728.887,-7826994.38,,,,33,yes,Active,,,,,Alapaha River WMA,Irwin,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,,,,11,,2023,31.52910059,-83.3894068,3509803.423,-7829090.032,,,,35,yes,Active,,,burrown to long to get scope to end,,Alapaha River WMA,Irwin,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,,,,12,,2023,31.52534958,-83.38583942,3509385.862,-7828755.105,Tortoise burrow,,,,,,,,,,Alapaha River WMA,,,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,,,,12,,2023,31.52038034,-83.3852492,3508832.689,-7828699.692,,,,25,yes,Active,,,,,Alapaha River WMA,Irwin,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,Adult,,,19,,2023,31.50990036,-83.34862684,3507666.063,-7825261.369,,,,6,yes,Active,,,seen in juvenile tortoise burrow. GPS locations are approximate. Need confirmation.,,Alapaha River WMA,Irwin,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,Adult,,,23,,2023,30.936776,-81.618308,3443866.151,-7662808.816,,,,12,yes,inactive,,,same burrow as frog 150.690 observed in 2021 and 2022,,Ceylon,Camden,Georgia,Maerz Lab - Kerr,GA_UGA,,,,
Confirmed,Rana,capito,,Adult,male,,24,,2023,30.83941,-84.01532,3433027.418,-7887854.46,,,,,,,,,heard cllaing in upland,,Greenwood Plantation,Thomas,Georgia,Lora Smith,GA_JCTR,,,,
Confirmed,Rana,capito,,,,,27,,2023,31.49261,-81.64863,3505741.309,-7665655.625,Tortoise burrow,,,,,,,,,,Sansvilla WMA,Wayne,Georgia,Matt Moore,GA_DNR,,,,
Confirmed,Rana,capito,,,,,29,,2023,31.50826385,-83.3779125,3507483.888,-7828010.879,,,,10,yes,inactive,,,,,Alapaha River WMA,Irwin,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,Adult,male,,,,2023,31.516324,-83.347682,3508381.139,-7825172.662,,,,,,,,,heard calling from wetland,,Alapaha River WMA,Irwin,Georgia,Jacob,GA_DNR,,,,
Confirmed,Rana,capito,,Adult,male,,,,2023,31.53553,-83.34899,3510519.141,-7825295.464,,,,,,,,,heard calling from wetland,,Alapaha River WMA,Irwin,Georgia,Jacob,GA_DNR,,,,
Confirmed,Rana,capito,,Adult,,,5,1,2024,30.936878,-81.618341,,,Tortoise burrow,,,12,Y,,,,trapped at burrow,,Ceylon,Camden,Georgia,"Maerz Lab - Kerr, Samples, Hefferle, Maerz",GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,Adult,,,5,1,2024,30.936783,-81.618321,,,Tortoise burrow,,,10,Y,,,,trapped at burrow,,Ceylon,Camden,Georgia,"Maerz Lab - Kerr, Samples, Hefferle, Maerz",GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,Adult,,,5,1,2024,30.937121,-81.618668,,,Tortoise burrow,,,10,Y,,,,trapped at burrow,,Ceylon,Camden,Georgia,"Maerz Lab - Kerr, Samples, Hefferle, Maerz",GA_UGA,Coastal Plain,,20,"this could be a duplicate of 20 but it is a few daya apart, i am treating this as a seperate frog"
Confirmed,Rana,capito,,Adult,male,,26,1,2024,30.935363,-81.616992,,,at wetland,,,NA,NA,NA,,,"calling from borrow pit 41B, seen but not captured",,Ceylon,Camden,Georgia,"Maerz Lab - Kerr, Samples, Hefferle, Cinello-Smith",GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,Adult,male,,26,1,2024,30.935452,-81.616971,,,at wetland,,,NA,NA,NA,,,"calling from borrow pit 41B, seen but not captured",,Ceylon,Camden,Georgia,"Maerz Lab - Kerr, Samples, Hefferle, Cinello-Smith",GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,Juvenile,,,29,1,2024,31.532199,-83.380016,,,Tortoise burrow,,,,,,,,observed in tortoise burrow by Orianne crew during indigo snake surveys. Photo confirmed species and size,,Alapaha River WMA,Irwin,Georgia,Orianne Society - Peyton Neibank,GA_Orianne,Coastal Plain,,,
Confirmed,Rana,capito,,Eggs,,,19,2,2024,32.578285,-84.269716,,,in wetland,,,NA,NA,NA,,,eight egg masses detected in ~ 1 hour. Partial egg masses collected for captive rearing,,Sandhills WMA,Taylor,Georgia,Maerz Lab - Corrie Navis and Kristina Hefferle,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,Eggs,,,25,2,2024,31.965994,-82.685007,,,in wetland,,,NA,NA,NA,,8,breeding adults and 8-20 egg masses observed in weland 8,,Alligator_Crk,Wheeler,Georgia,Orianne Society - Ben Stegenga,GA_Orianne,Coastal Plain,,,
Confirmed,Rana,capito,,Tadpole,,,7,4,2024,30.9407888,-81.5973233,,,in wetland,,,NA,NA,NA,,,large tadpoles with well-developed hind limbs dipnetted in wetland,,Sandhills WMA,Camden,Georgia,Orianne Society - Kevin Hutcheson & Dirk Stevenson,GA_Orianne,Coastal Plain,,,
Confirmed,Rana,capito,,Tadpole,,,7,4,2024,30.9431904,-81.5974251,,,in wetland,,,NA,NA,NA,,,large tadpoles with well-developed hind limbs dipnetted in wetland,,Sandhills WMA,Camden,Georgia,Orianne Society - Kevin Hutcheson & Dirk Stevenson,GA_Orianne,Coastal Plain,,,
Confirmed,Rana,capito,,Eggs,,,12,4,2024,31.494311,-83.360193,,,in wetland,,,NA,NA,NA,,39,Egg mass found in wetland. Genetic sample taken.,,Alapaha River WMA,Irwin,Georgia,"Maerz Lab - Kerr, Samples",GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,Adult,unknown,,6,3,2024,30.935466,,,,in wetland,,,,,,,41B,"observed at time 23:31, Longitude not included in note from Kristina",,Ceylon,Camden,Georgia,"Maerz Lab - Kristina Hefferle, Paul Hassel, and Emily Phillips ",GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,Adult,unknown,,4,3,2024,30.94118,-81.597548,,,in wetland,,,,,,,59,observed at time 20:24,,Ceylon,Camden,Georgia,Maerz Lab - Paul Hassel,GA_UGA,Coastal Plain,,,
Unconfirmed,Rana,capito,,Adult,male,,7,3,2024,30.959765,-81.618291,,,in wetland,,,,,,,45,potential Gopher Frog calling at 01:08,,Ceylon,Camden,Georgia,Maerz Lab - Emily Phillips,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,Adult,unknown,,7,3,2024,30.931019,-81.619934,,,in wetland,,,,,,,,Potential gopher frog call off the Ceylon property at the adjacent conservation easement,,,Camden,Georgia,Maerz Lab - Kristina Hefferle,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,1/10/24,10,1,2024,30.93679022,-81.61833031,,,Tortoise Burrow,,F9002,10,yes,,,,Tried poking butter ,,Ceylon,Camden,Georgia,"Eva_Kerr,Kristina_Hefferle_,John_Maerz",GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,21,deleted duplicate and updatedd date and time
Confirmed,Rana,capito,,,,1/10/24 16:48,10,1,2024,30.93768542,-81.61695304,,,Tortoise Burrow,,F9017,11,yes,,F9,,"Soupy, trapped in burrow",,Ceylon,Camden,Georgia,"Eva_Kerr,Kristina_Hefferle_,John_Maerz",GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,18,"combined with info from maerz lab entry, fixed date and time"
Confirmed,Rana,capito,,,,1/12/24 15:51,12,1,2024,30.95417317,-81.62851739,,,Tortoise Burrow,,E6008,14,yes,,,,trapped at burrow,,Ceylon,Camden,Georgia,Kristina_Hefferle_,GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,4,"combined information from maerz lab entry, corrected time from scoping survey"
Confirmed,Rana,capito,,,,00:24.7,22,1,2024,30.95272094,-81.62950749,,,Tortoise Burrow,,E6029,12,yes,,,,,,Ceylon,Camden,Georgia,"Eva_Kerr,Kristina_Hefferle_",GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,,
Confirmed,Rana,capito,"Swab,Toe_clip",Juvenile,Unknown,1/24/24,24,1,2024,30.95483062,-81.63172194,,,Tortoise Burrow,,D6003,26,yes,,D6,,"trapped at burrow, SVL = 45 mm",,Ceylon,Camden,Georgia,"Eva_Kerr,Kristina_Hefferle_",GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,1,"combined info from maerz lab survey and genetic survey, populated teh date and time from the genetic survey 123 entry becuase the spreadsheet date did not match the survey 123 date"
Confirmed,Rana,capito,,,,38:26.7,22,1,2024,30.94053608,-81.59412809,,,Tortoise Burrow,,H8028,28,yes,,,,Saw frog. Possibly toad. Didn’t hop like a toad. ,,Ceylon,Camden,Georgia,"Jade_Samples,Eva_Kerr,Kristina_Hefferle_",GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,,
Confirmed,Rana,capito,,,,13:28.3,20,7,2024,30.94508557,-81.63514525,,,Tortoise Burrow,,D7038,33,yes,,,,,,Ceylon,Camden,Georgia,Kristina_Hefferle_,GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,,
Confirmed,Rana,capito,,,,14:30.8,23,8,2024,31.31648195,-84.4619889,,,Tortoise Burrow,,HPX001,36,yes,,,,Set trap,,Jones Center,Baker,Georgia,"Jade_Samples,Eva_Kerr",GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,,
Confirmed,Rana,capito,,,,18:38.8,6,9,2024,30.95420647,-81.627978,,,Tortoise Burrow,,E6078,31,yes,,,,,,Ceylon,Camden,Georgia,"Eva_Kerr,other",GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,,
Confirmed,Rana,capito,,,,39:46.1,6,9,2024,30.95424377,-81.62641868,,,Tortoise Burrow,,E6083,34,yes,,,,,,Ceylon,Camden,Georgia,"Eva_Kerr,other",GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,,
Confirmed,Rana,capito,,,,33:34.7,6,9,2024,30.95463327,-81.62713,,,Tortoise Burrow,,E6100,30,yes,,,,,,Ceylon,Camden,Georgia,Eva_Kerr,GA_UGA,Coastal Plain,Gopher Tortoise Burrow Scoping Survey123 data,,
